Tag NodeId,Tag Name,Tag Value,Timestamp
ns=2;s=Channel2.RX3i.A11,A11,2147448612,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A110,A110,666533887,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A111,A111,2147493818,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A112,A112,2147450880,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A113,A113,2147188735,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A114,A114,2147450875,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A115,A115,2147188735,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A116,A116,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A117,A117,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A118,A118,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A119,A119,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A12,A12,666796031,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A120,A120,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A121,A121,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A122,A122,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A123,A123,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A124,A124,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A125,A125,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A126,A126,2147188731,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A127,A127,2000519163,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A128,A128,667055936,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A129,A129,2000889794,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A13,A13,2147493828,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A130,A130,2000910150,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A131,A131,667449158,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A132,A132,2147428296,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A133,A133,2147254271,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A134,A134,2147516412,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A135,A135,1334345728,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A136,A136,1334464394,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A137,A137,2001555338,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A138,A138,2001827664,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A139,A139,2147448657,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A14,A14,2147450880,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A140,A140,667516927,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A141,A141,2147493834,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A142,A142,2147450880,2025-02-13 10:26:35.778
ns=2;s=Channel2.RX3i.A1,A1,2002855883,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A10,A10,2003007330,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A100,A100,2002876260,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A1000,A1000,2003249102,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A101,A101,668104548,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A102,A102,2147428307,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A103,A103,32767,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A104,A104,2147483648,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A105,A105,1335787520,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A106,A106,1335775134,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A107,A107,2003718048,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A108,A108,2003793774,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A109,A109,2147448690,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A11,A11,2147448690,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A110,A110,668237823,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A111,A111,2147493844,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A112,A112,2147450880,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A113,A113,2147188735,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A114,A114,2147450875,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A115,A115,2147188735,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A116,A116,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A117,A117,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A118,A118,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A119,A119,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A12,A12,668565503,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A120,A120,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A121,A121,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A122,A122,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A123,A123,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A124,A124,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A125,A125,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A126,A126,2147188731,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A127,A127,2005827579,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A128,A128,668825489,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A129,A129,2006394846,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A13,A13,2147493855,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A130,A130,2006415258,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A131,A131,669218711,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A132,A132,2147428324,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A133,A133,2147254271,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A134,A134,2147516412,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A135,A135,1338146816,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A136,A136,1338134466,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A137,A137,2007257028,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A138,A138,2007332772,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A139,A139,2147448744,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A14,A14,2147450880,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A140,A140,669417471,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A141,A141,2147493863,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A142,A142,2147450880,2025-02-13 10:26:41.654
ns=2;s=Channel2.RX3i.A1,A1,2009147371,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A10,A10,2009102271,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A100,A100,2008971201,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A1000,A1000,2009343981,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A101,A101,670136257,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A102,A102,2147428338,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A103,A103,32767,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A104,A104,2147483648,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A105,A105,1339850752,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A106,A106,1339969502,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A107,A107,2009812958,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A108,A108,2010085326,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A109,A109,2147448783,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A11,A11,2147448786,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A110,A110,670269439,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A111,A111,2147493876,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A112,A112,2147450880,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A113,A113,2147188735,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A114,A114,2147450875,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A115,A115,2147188735,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A116,A116,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A117,A117,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A118,A118,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A119,A119,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A12,A12,670597119,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A120,A120,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A121,A121,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A122,A122,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A123,A123,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A124,A124,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A125,A125,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A126,A126,2147188731,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A127,A127,2011725819,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A128,A128,670791659,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A129,A129,2012096507,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A13,A13,2147493885,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A130,A130,2012313588,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A131,A131,671184881,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A132,A132,2147428354,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A133,A133,2147254271,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A134,A134,2147516412,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A135,A135,1341947904,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A136,A136,1342066686,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A137,A137,2012958718,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A138,A138,2013231102,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A139,A139,2147448831,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A14,A14,2147450880,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A140,A140,671383551,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A141,A141,2147493893,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A142,A142,2147450880,2025-02-13 10:26:48.134
ns=2;s=Channel2.RX3i.A1,A1,2015045641,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A10,A10,2015000601,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A100,A100,2015066142,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A1000,A1000,2015242251,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A101,A101,672167966,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A102,A102,2147428368,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A103,A103,32767,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A104,A104,2147483648,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A105,A105,1344438272,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A106,A106,1344426018,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A107,A107,2016694308,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A108,A108,2016770100,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A109,A109,2147448888,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A11,A11,2147448888,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A110,A110,672563199,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A111,A111,2147493910,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A112,A112,2147450880,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A113,A113,2147188735,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A114,A114,2147450875,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A115,A115,2147188735,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A116,A116,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A117,A117,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A118,A118,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A119,A119,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A12,A12,672825343,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A120,A120,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A121,A121,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A122,A122,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A123,A123,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A124,A124,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A125,A125,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A126,A126,2147188731,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A127,A127,2018607099,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A128,A128,673085524,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A129,A129,2018977822,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A13,A13,2147493919,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A130,A130,2018998362,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A131,A131,673413207,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A132,A132,2147428388,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A133,A133,2147254271,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A134,A134,2147516412,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A135,A135,1346404352,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A136,A136,1346523202,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A137,A137,2019643458,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A138,A138,2019915876,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A139,A139,2147448933,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A14,A14,2147450880,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A140,A140,673546239,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A141,A141,2147493926,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A142,A142,2147450880,2025-02-13 10:26:54.371
ns=2;s=Channel2.RX3i.A1,A1,2021337129,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A10,A10,2021292153,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A100,A100,2021357694,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A1000,A1000,2021533739,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A101,A101,674265214,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A102,A102,2147428400,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A103,A103,32767,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A104,A104,2147483648,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A105,A105,1347977216,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A106,A106,1348096090,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A107,A107,2022002778,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A108,A108,2022275208,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A109,A109,2147448969,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A11,A11,2147448972,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A110,A110,674332671,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A111,A111,2147493938,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A112,A112,2147450880,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A113,A113,2147188735,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A114,A114,2147450875,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A115,A115,2147188735,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A116,A116,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A117,A117,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A118,A118,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A119,A119,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A12,A12,674660351,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A120,A120,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A121,A121,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A122,A122,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A123,A123,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A124,A124,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A125,A125,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A126,A126,2147188731,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A127,A127,2024112123,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A128,A128,674855077,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A129,A129,2024482874,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A13,A13,2147493947,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A130,A130,2024306859,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A131,A131,675248299,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A132,A132,2147428415,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A133,A133,2147254271,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A134,A134,2147516412,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A135,A135,1350074368,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A136,A136,1350062200,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A137,A137,2025148538,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A138,A138,2025224373,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A139,A139,2147449017,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A14,A14,2147450880,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A140,A140,675381247,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A141,A141,2147493953,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A142,A142,2147450880,2025-02-13 10:26:59.928
ns=2;s=Channel2.RX3i.A1,A1,2026448963,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A10,A10,2026404039,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A100,A100,2026469580,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A1000,A1000,2026645573,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A101,A101,675969228,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A102,A102,2147428426,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A103,A103,32767,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A104,A104,2147483648,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A105,A105,1351516160,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A106,A106,1351504014,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A107,A107,2027311248,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A108,A108,2027387094,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A109,A109,2147449050,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A11,A11,2147449050,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A110,A110,676102143,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A111,A111,2147493964,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A112,A112,2147450880,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A113,A113,2147188735,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A114,A114,2147450875,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A115,A115,2147188735,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A116,A116,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A117,A117,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A118,A118,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A119,A119,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A12,A12,676364287,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A120,A120,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A121,A121,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A122,A122,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A123,A123,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A124,A124,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A125,A125,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A126,A126,2147188731,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A127,A127,2029813755,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A128,A128,676821247,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A129,A129,2030184535,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A13,A13,2147493977,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A130,A130,2030205189,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A131,A131,677214469,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A132,A132,2147428445,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A133,A133,2147254271,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A134,A134,2147516412,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A135,A135,1354006528,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A136,A136,1353994420,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A137,A137,2031046838,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A138,A138,2031122703,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A139,A139,2147449107,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A14,A14,2147450880,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A140,A140,677347327,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A141,A141,2147493983,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A142,A142,2147450880,2025-02-13 10:27:05.991
ns=2;s=Channel2.RX3i.A1,A1,2032543842,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A10,A10,2032498980,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A100,A100,2032564521,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A1000,A1000,2032740452,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A101,A101,678000937,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A102,A102,2147428457,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A103,A103,32767,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A104,A104,2147483648,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A105,A105,1355579392,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A106,A106,1355567308,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A107,A107,2033406158,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A108,A108,2033482035,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A109,A109,2147449143,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A11,A11,2147449143,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A110,A110,678133759,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A111,A111,2147493995,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A112,A112,2147450880,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A113,A113,2147188735,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A114,A114,2147450875,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A115,A115,2147188735,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A116,A116,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A117,A117,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A118,A118,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A119,A119,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A12,A12,678395903,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A120,A120,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A121,A121,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A122,A122,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A123,A123,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A124,A124,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A125,A125,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A126,A126,2147188731,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A127,A127,2035318779,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A128,A128,678590800,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A129,A129,2035689587,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A13,A13,2147494004,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A130,A130,2035710297,2025-02-13 10:27:11.497
ns=2;s=Channel2.RX3i.A131,A131,678984022,2025-02-13 10:27:11.497
